,Unnamed: 0,surname,firstname,music,nationality,birth,death,youtube_title,youtube_id,similarity,piano_solo_prob,audio_name,audio_duration,giant_midi_piano,split,surname_in_youtube_title,fullname,era
6020,117271,Schubert,Franz,"10 Variations in F major, D.156",Austrian,1797,1828,Schubert 10 Variations on an Original Theme in F major D.156 - Hasun Choi,hLm0_ROztEs,1.0,0.9248925,"Schubert, Franz, 10 Variations in F major, D.156, hLm0_ROztEs",805.57346875,1.0,train,1.0,Franz Schubert,Romantic
6021,117272,Schubert,Franz,"8 Variations on a French Song, D.624",Austrian,1797,1828,"Eight Variations on a French Song in E Minor, Op.10, D.624",7gSGIFpQDJA,0.7777777777777778,0.87725794,"Schubert, Franz, 8 Variations on a French Song, D.624, 7gSGIFpQDJA",839.55746875,1.0,train,0.0,Franz Schubert,Romantic
6022,117273,Schubert,Franz,"Variations on a Theme from Herold's 'Marie', D.908",Austrian,1797,1828,"8 Variations on a Theme from Herold's Marie, Op. 82, D. 908",BqPEp-5U5Rc,0.9090909090909092,0.87021863,"Schubert, Franz, Variations on a Theme from Herold's 'Marie', D.908, BqPEp-5U5Rc",735.87746875,1.0,validation,0.0,Franz Schubert,Romantic
6023,117274,Schubert,Franz,"13 Variations on a Theme of Hüttenbrenner, D.576",Austrian,1797,1828,"Schubert, 13 Variations on a Theme of Hüttenbrenner, D 576, Theme",IbH95JyuS_c,1.0,0.864481,"Schubert, Franz, 13 Variations on a Theme of Hüttenbrenner, D.576, IbH95JyuS_c",85.39346875,1.0,test,1.0,Franz Schubert,Romantic
6024,117275,Schubert,Franz,"8 Variations on an Original Theme, D.813",Austrian,1797,1828,"8 Variations on an Original Theme, D. 813",68UIoL0CFeQ,0.8888888888888888,0.9708573,"Schubert, Franz, 8 Variations on an Original Theme, D.813, 68UIoL0CFeQ",1156.68146875,1.0,train,0.0,Franz Schubert,Romantic
6036,117287,Schubert,Franz,"12 Viennese German Dances, D.128",Austrian,1797,1828,"12 Viennese German Dances, D. 128: 12 Wiener Deutsche, D. 128",pSFjJItc1aQ,0.8571428571428571,0.9387363,"Schubert, Franz, 12 Viennese German Dances, D.128, pSFjJItc1aQ",649.36946875,1.0,train,0.0,Franz Schubert,Romantic
6056,117307,Schubert,Franz,"Waltz in A-flat major, D.978",Austrian,1797,1828,"Franz Schubert's Waltz in A-flat major, D. 978 -- Performed by David Dubal",1oasxg8aMIM,1.0,0.77554303,"Schubert, Franz, Waltz in A-flat major, D.978, 1oasxg8aMIM",99.79346875,1.0,train,1.0,Franz Schubert,Romantic
6058,117309,Schubert,Franz,"Waltz in G major, D.844",Austrian,1797,1828,Schubert  Waltz in G Major,pu4BsLejH2M,0.7142857142857143,0.5612213,"Schubert, Franz, Waltz in G major, D.844, pu4BsLejH2M",176.25746875,1.0,train,1.0,Franz Schubert,Romantic
6059,117310,Schubert,Franz,"Waltz in G major, D.979",Austrian,1797,1828,"Waltz in G major D. 979, Franz Schubert",WXkKjzUdRTA,1.0,0.8499783,"Schubert, Franz, Waltz in G major, D.979, WXkKjzUdRTA",67.71746875,1.0,train,1.0,Franz Schubert,Romantic
6061,117312,Schubert,Franz,"20 Waltzes, D.146",Austrian,1797,1828,TWENTY WALTZES - D 146 - Schubert,FwE_52-cIww,0.8,0.834863,"Schubert, Franz, 20 Waltzes, D.146, FwE_52-cIww",2124.10946875,1.0,train,1.0,Franz Schubert,Romantic
6062,117313,Schubert,Franz,"2 Waltzes, D.980",Austrian,1797,1828,Schubert 2 Waltzes D 980,_nCP02dVkwA,1.0,0.8565161,"Schubert, Franz, 2 Waltzes, D.980, _nCP02dVkwA",85.28546875,1.0,train,1.0,Franz Schubert,Romantic
6063,117314,Schubert,Franz,"38 Waltzes, Ländler and Ecossaises, D.145",Austrian,1797,1828,"38 Walzer, Landler und Ecossaisen (38 Waltzes, Landler and Ecossaises) , Op. 18, D. 145:...",x9Omg-iOe9Q,0.75,0.9689066,"Schubert, Franz, 38 Waltzes, Ländler and Ecossaises, D.145, x9Omg-iOe9Q",668.52146875,1.0,train,0.0,Franz Schubert,Romantic
6086,117337,Schubert,Franz,"Wiener Damen-Ländler und Ecossaisen, D.734",Austrian,1797,1828,Franz Schubert - 9 'Wiener Damen' Ländler (D. 734),8SiqQdPsNO4,0.75,0.94189507,"Schubert, Franz, Wiener Damen-Ländler und Ecossaisen, D.734, 8SiqQdPsNO4",433.08146875,1.0,validation,1.0,Franz Schubert,Romantic
6113,117553,Schumann,Clara,"Etude in A-flat major, WoO 4",American,1819,1896,"Schumann: Etude in A-flat, WoO 4. LCM grade 8. 2018",dms87gVtV9M,0.875,0.9135365,"Schumann, Clara, Etude in A-flat major, WoO 4, dms87gVtV9M",112.68146875,1.0,validation,1.0,Clara Schumann,Romantic
6115,117555,Schumann,Clara,Impromptu in E major,American,1819,1896,Clara Schumann: Impromptu in E major,-Fv6aluZBhY,1.0,0.7391461,"Schumann, Clara, Impromptu in E major, -Fv6aluZBhY",150.40946875,1.0,test,1.0,Clara Schumann,Romantic
6122,117562,Schumann,Clara,Piano Sonata in G minor,American,1819,1896,Clara Schumann - Piano Sonata in G minor,Pw4fMNMO90U,1.0,0.84688056,"Schumann, Clara, Piano Sonata in G minor, Pw4fMNMO90U",1173.74546875,1.0,train,1.0,Clara Schumann,Romantic
6124,117564,Schumann,Clara,"4 Pièces caractéristiques, Op.5",American,1819,1896,Clara Wieke-Schumann: Op. 5 - Characteristic Pieces (4),3Q74lPsibCw,0.6666666666666666,0.8646215,"Schumann, Clara, 4 Pièces caractéristiques, Op.5, 3Q74lPsibCw",750.24146875,1.0,train,1.0,Clara Schumann,Romantic
6126,117566,Schumann,Clara,"4 Polonaises, Op.1",American,1819,1896,"Clara Wieck-Schumann, 4 Polonaises for Piano, op. 1 (1828-1830)",jBiX5ifYypc,1.0,0.9450127,"Schumann, Clara, 4 Polonaises, Op.1, jBiX5ifYypc",784.04546875,1.0,train,1.0,Clara Schumann,Romantic
6128,117568,Schumann,Clara,Prelude and Fugue in F-sharp minor,American,1819,1896,Clara Schumann - Prelude & Fugue in F# minor,jfmvFLTYcWE,0.75,0.9381069,"Schumann, Clara, Prelude and Fugue in F-sharp minor, jfmvFLTYcWE",273.49346875,1.0,train,1.0,Clara Schumann,Romantic
6129,117569,Schumann,Clara,"3 Preludes and Fugues, Op.16",American,1819,1896,"Clara Schumann - 3 Preludes and Fugues, Op. 16",soPXiuB1hGg,1.0,0.9372949,"Schumann, Clara, 3 Preludes and Fugues, Op.16, soPXiuB1hGg",721.15346875,1.0,train,1.0,Clara Schumann,Romantic
6130,117570,Schumann,Clara,"Romance variée, Op.3",American,1819,1896,"Clara Schumann - Romance variée, Op. 3",IxZCUZxQU4Y,1.0,0.9210772,"Schumann, Clara, Romance variée, Op.3, IxZCUZxQU4Y",578.62946875,1.0,train,1.0,Clara Schumann,Romantic
6131,117571,Schumann,Clara,"3 Romances, Op.11",American,1819,1896,"Clara Schumann - Trois Romances, Op. 11",emWwJwiEnF0,0.8,0.9151998,"Schumann, Clara, 3 Romances, Op.11, emWwJwiEnF0",778.10546875,1.0,train,1.0,Clara Schumann,Romantic
6134,117574,Schumann,Clara,"Scherzo No.1, Op.10",American,1819,1896,"Clara Wieck-Schumann, Scherzo n. 1 in D minor, op. 10 (1838)",_5G0imFdEB4,0.8333333333333334,0.5973005,"Schumann, Clara, Scherzo No.1, Op.10, _5G0imFdEB4",251.71346875,1.0,train,1.0,Clara Schumann,Romantic
6135,117575,Schumann,Clara,"Scherzo No.2, Op.14",American,1819,1896,"Clara Schumann, Scherzo n. 2 in C minor, op. 14 (1841)",Y1z67TKQB28,0.8333333333333334,0.65387046,"Schumann, Clara, Scherzo No.2, Op.14, Y1z67TKQB28",217.90946875,1.0,validation,1.0,Clara Schumann,Romantic
6136,117576,Schumann,Clara,"Soirées musicales, Op.6",American,1819,1896,"Clara Schumann - Soirées musicales, Op. 6",LnfTeZanuzk,1.0,0.7994635,"Schumann, Clara, Soirées musicales, Op.6, LnfTeZanuzk",1361.26946875,1.0,test,1.0,Clara Schumann,Romantic
6137,117577,Schumann,Clara,"Souvenir de Vienne, Op.9",American,1819,1896,"Clara Wieke-Schumann: Op. 9 - Impromptu in G major, 'Souvenir de Vienne'",1tAiBepMzIE,1.0,0.9069172,"Schumann, Clara, Souvenir de Vienne, Op.9, 1tAiBepMzIE",528.66146875,1.0,train,1.0,Clara Schumann,Romantic
6138,117578,Schumann,Clara,"Variationen über ein Thema von Robert Schumann, Op.20",American,1819,1896,Luisa Splett performs Clara Schumann: Variationen über ein Thema von Robert Schumann,AP6-K8CAx0A,0.8,0.89661425,"Schumann, Clara, Variationen über ein Thema von Robert Schumann, Op.20, AP6-K8CAx0A",619.74146875,1.0,train,1.0,Clara Schumann,Romantic
6139,117579,Schumann,Clara,"Variations de Concert, Op.8",American,1819,1896,"Clara Wieck-Schumann, Variations de concert, Op. 8 (1837)",NhmKrPF32EQ,1.0,0.89242345,"Schumann, Clara, Variations de Concert, Op.8, NhmKrPF32EQ",916.38146875,1.0,train,1.0,Clara Schumann,Romantic
6141,117603,Schumann,Robert,"Abegg Variations, Op.1",German,1810,1856,"Jörg Demus plays Schumann Abegg variations, Op.1",q-q7vYIpItA,1.0,0.9101882,"Schumann, Robert, Abegg Variations, Op.1, q-q7vYIpItA",452.73746875,1.0,train,1.0,Robert Schumann,Romantic
6145,117607,Schumann,Robert,"Albumblätter, Op.124",German,1810,1856,Reine Gianoli plays Schumann Albumblätter Op.124,1CMVeM7IuWc,1.0,0.88671845,"Schumann, Robert, Albumblätter, Op.124, 1CMVeM7IuWc",1914.22946875,1.0,train,1.0,Robert Schumann,Romantic
6146,117608,Schumann,Robert,"Allegro, Op.8",German,1810,1856,"Jörg Demus plays Schumann Allegro, Op.8",72kCydw1ZWM,1.0,0.864344,"Schumann, Robert, Allegro, Op.8, 72kCydw1ZWM",515.37746875,1.0,train,1.0,Robert Schumann,Romantic
6147,117609,Schumann,Robert,"An Alexis, H/K WoO 4",German,1810,1856,"An Alexis, H/K WoO 4",iODbxv1IcXg,0.8571428571428571,0.9953383,"Schumann, Robert, An Alexis, H_K WoO 4, iODbxv1IcXg",72.79346875,1.0,train,0.0,Robert Schumann,Romantic
6149,117611,Schumann,Robert,"Arabeske, Op.18",German,1810,1856,"Maurizio Pollini plays Schumann Arabeske in C, Op.18",KyJrxS82C4g,1.0,0.9061949,"Schumann, Robert, Arabeske, Op.18, KyJrxS82C4g",389.19746875,1.0,train,1.0,Robert Schumann,Romantic
6151,117613,Schumann,Robert,"Ballszenen, Op.109",German,1810,1856,R. Schumann: Ballszenen Op 109. N1 Preambula I Klara Frei & Temirzhan Yerzhanov,N6w4sD2JsGg,1.0,0.80931723,"Schumann, Robert, Ballszenen, Op.109, N6w4sD2JsGg",117.18146875,1.0,validation,1.0,Robert Schumann,Romantic
6154,117616,Schumann,Robert,"Bilder aus Osten, Op.66",German,1810,1856,Schumann: Bilder aus Osten (Anna Polonsky and Orion Weiss),yLkw4ghswJ4,0.6666666666666666,0.8584544,"Schumann, Robert, Bilder aus Osten, Op.66, yLkw4ghswJ4",1139.25746875,1.0,test,1.0,Robert Schumann,Romantic
6158,117620,Schumann,Robert,"Carnaval, Op.9",German,1810,1856,"Schumann - Carnaval, op. 9 - Boris Giltburg",LNo2aiKV-a0,1.0,0.906568,"Schumann, Robert, Carnaval, Op.9, LNo2aiKV-a0",1691.64146875,1.0,train,1.0,Robert Schumann,Romantic
6162,117624,Schumann,Robert,"Davidsbündlertänze, Op.6",German,1810,1856,"Jörg Demus plays Schumann Davidsbündlertänze, Op.6 (1/3)",8xCGggMBYaQ,1.0,0.91787815,"Schumann, Robert, Davidsbündlertänze, Op.6, 8xCGggMBYaQ",834.69746875,1.0,train,1.0,Robert Schumann,Romantic
6169,117631,Schumann,Robert,"Etudes after Paganini Caprices, Op.3",German,1810,1856,"Jörg Demus plays Schumann Etudes after Paganini Caprices, Op.3",lXrJoC6Epfw,1.0,0.79525894,"Schumann, Robert, Etudes after Paganini Caprices, Op.3, lXrJoC6Epfw",768.85346875,1.0,train,1.0,Robert Schumann,Romantic
6170,117632,Schumann,Robert,"Etudes in Variation Form on a Theme by Beethoven, WoO 31",German,1810,1856,"Robert Schumann - Etudes in Variation Form on a Theme by Beethoven, WoO 31",fXMVAPZjnmw,1.0,0.87336993,"Schumann, Robert, Etudes in Variation Form on a Theme by Beethoven, WoO 31, fXMVAPZjnmw",880.88546875,1.0,train,1.0,Robert Schumann,Romantic
6171,117633,Schumann,Robert,"Fantasie, Op.17",German,1810,1856,"Schumann: Fantasie in C, Op.17 (Andsnes)",XZ7hE4lQAYs,1.0,0.8240406,"Schumann, Robert, Fantasie, Op.17, XZ7hE4lQAYs",1773.90146875,1.0,train,1.0,Robert Schumann,Romantic
6172,117634,Schumann,Robert,"Fantasiestücke, Op.12",German,1810,1856,Yulianna Avdeeva - Schumann - Fantasiestücke Op.12,o0JzIG7X-i0,1.0,0.727306,"Schumann, Robert, Fantasiestücke, Op.12, o0JzIG7X-i0",1780.41746875,1.0,train,1.0,Robert Schumann,Romantic
6174,117636,Schumann,Robert,"3 Fantasiestücke, Op.111",German,1810,1856,"V. Horowitz - Fantasiestücke, Op. 111 (R. Schumann) [1980]",V1wm4bFKlW0,0.8,0.8210063,"Schumann, Robert, 3 Fantasiestücke, Op.111, V1wm4bFKlW0",635.50946875,1.0,train,1.0,Robert Schumann,Romantic
6175,117637,Schumann,Robert,"Faschingsschwank aus Wien, Op.26",German,1810,1856,Robert Schumann - Faschingsschwank aus Wien,8ALuzQ4dLG8,0.6666666666666666,0.8612866,"Schumann, Robert, Faschingsschwank aus Wien, Op.26, 8ALuzQ4dLG8",1304.96546875,1.0,train,1.0,Robert Schumann,Romantic
6179,117641,Schumann,Robert,"4 Fugues, Op.72",German,1810,1856,"Jörg Demus plays Schumann 4 fugues, Op.72",TJAhqxKSlpc,1.0,0.9273729,"Schumann, Robert, 4 Fugues, Op.72, TJAhqxKSlpc",697.32146875,1.0,validation,1.0,Robert Schumann,Romantic
6189,117651,Schumann,Robert,"Gesänge der Frühe, Op.133",German,1810,1856,"Schumann: Gesänge der Frühe, Op.133 (Uchida, Schiff)",DW_tR5rK8l4,1.0,0.88438654,"Schumann, Robert, Gesänge der Frühe, Op.133, DW_tR5rK8l4",1663.45346875,1.0,test,1.0,Robert Schumann,Romantic
6201,117663,Schumann,Robert,"Humoreske, Op.20",German,1810,1856,Robert Schumann: Humoreske Op. 20 (1839),ps8rBGbNQtA,1.0,0.9041648,"Schumann, Robert, Humoreske, Op.20, ps8rBGbNQtA",1633.64546875,1.0,train,1.0,Robert Schumann,Romantic
6204,117666,Schumann,Robert,"Intermezzi, Op.4",German,1810,1856,"Schumann: Intermezzi, Op.4 (Christoph Eschenbach) (Audio + Sheet Music)",zeeLJr9FNFE,1.0,0.85499305,"Schumann, Robert, Intermezzi, Op.4, zeeLJr9FNFE",1182.09746875,1.0,train,1.0,Robert Schumann,Romantic
6208,117670,Schumann,Robert,"Kinderball, Op.130",German,1810,1856,"Kinderball, Op. 130: No. 1. Polonaise",qHJNkZiB7nE,0.75,0.8966929,"Schumann, Robert, Kinderball, Op.130, qHJNkZiB7nE",308.01746875,1.0,train,0.0,Robert Schumann,Romantic
6211,117673,Schumann,Robert,"7 Klavierstücke in Fughettenform, Op.126",German,1810,1856,"Schumann, Sieben Klavierstücke in Fughettenform op. 126 (complete), Wolfgang Weller 2013.",w1_IJ9_Fprc,0.8571428571428571,0.95494056,"Schumann, Robert, 7 Klavierstücke in Fughettenform, Op.126, w1_IJ9_Fprc",1112.58146875,1.0,train,1.0,Robert Schumann,Romantic
6215,117677,Schumann,Robert,"Kreisleriana, Op.16",German,1810,1856,"Schumann: Kreisleriana, Op.16 (Slåttebrekk, Endres)",WrZn9HyIwEU,1.0,0.88653153,"Schumann, Robert, Kreisleriana, Op.16, WrZn9HyIwEU",4058.17346875,1.0,train,1.0,Robert Schumann,Romantic
6235,117697,Schumann,Robert,"4 Marches, Op.76",German,1810,1856,"Schumann: Four Marches, Op. 76 (Éric Le Sage)",G1w7DSpw4I8,0.8,0.8267336,"Schumann, Robert, 4 Marches, Op.76, G1w7DSpw4I8",899.38946875,1.0,train,1.0,Robert Schumann,Romantic
6240,117702,Schumann,Robert,"4 Nachtstücke, Op.23",German,1810,1856,GILELS plays SCHUMANN 4 Nachtstücke Op.23 (1966),iuZmLa6-yFs,1.0,0.91010356,"Schumann, Robert, 4 Nachtstücke, Op.23, iuZmLa6-yFs",1167.15746875,1.0,train,0.0,Robert Schumann,Romantic
6242,117704,Schumann,Robert,"8 Novelletten, Op.21",German,1810,1856,Robert Schumann: 8 Noveletten Op. 21 (1838),Zfe-UbT6G58,0.8,0.84304196,"Schumann, Robert, 8 Novelletten, Op.21, Zfe-UbT6G58",2754.03746875,1.0,train,1.0,Robert Schumann,Romantic
6244,117706,Schumann,Robert,"Papillons, Op.2",German,1810,1856,Vladimir Ashkenazy: R. Schumann - Papillons Op. 2,fGeKTOXhr74,1.0,0.81904185,"Schumann, Robert, Papillons, Op.2, fGeKTOXhr74",945.07346875,1.0,validation,1.0,Robert Schumann,Romantic
6251,117713,Schumann,Robert,"Piano Sonata No.1, Op.11",German,1810,1856,"Evgeny Kissin: Schumann - Sonata No 1 in F# minor, Op. 11",avo4r2KhITU,0.8571428571428571,0.8534482,"Schumann, Robert, Piano Sonata No.1, Op.11, avo4r2KhITU",1903.42946875,1.0,test,1.0,Robert Schumann,Romantic
6252,117714,Schumann,Robert,"Piano Sonata No.2, Op.22",German,1810,1856,"Schumann - Piano sonata No. 2 in g minor, Op. 22 (Rafał Blechacz)",q1y9yQoDCng,1.0,0.7546664,"Schumann, Robert, Piano Sonata No.2, Op.22, q1y9yQoDCng",1037.88146875,1.0,train,1.0,Robert Schumann,Romantic
6253,117715,Schumann,Robert,"Piano Sonata No.3, Op.14",German,1810,1856,"Schumann: Sonata No.3 in F minor, Op.14 (Glemser)",EClZICLRxrE,0.8571428571428571,0.8180596,"Schumann, Robert, Piano Sonata No.3, Op.14, EClZICLRxrE",1761.08546875,1.0,train,1.0,Robert Schumann,Romantic
6254,117716,Schumann,Robert,"3 Piano Sonatas for the Young, Op.118",German,1810,1856,"Jörg Demus plays Schumann Sonata for the young, Op.118 No.3",tRWkRi7J3SE,0.7777777777777778,0.94110674,"Schumann, Robert, 3 Piano Sonatas for the Young, Op.118, tRWkRi7J3SE",667.04546875,1.0,train,1.0,Robert Schumann,Romantic
6258,117720,Schumann,Robert,"Presto, H/K WoO 5,2",German,1810,1856,"Presto Passionato, H/K WoO 5/2 (Anhang zu Op. 22)",b_Hy63bZSY4,0.8571428571428571,0.9635543,"Schumann, Robert, Presto, H_K WoO 5,2, b_Hy63bZSY4",348.91346875,1.0,train,0.0,Robert Schumann,Romantic
6273,117735,Schumann,Robert,"3 Romanzen, Op.28",German,1810,1856,Schumann - Claudio Arrau (1976)  - Drei Romanzen op 28,_4nzJczdTWs,0.8,0.8406347,"Schumann, Robert, 3 Romanzen, Op.28, _4nzJczdTWs",905.04146875,1.0,train,1.0,Robert Schumann,Romantic
6277,117739,Schumann,Robert,"Scherzo, H/K WoO 5,1",German,1810,1856,"Scherzo, H/K WoO 5 No. 1 (Rejected from Op. 14)",2YpKvZZlT4g,0.8571428571428571,0.9272215,"Schumann, Robert, Scherzo, H_K WoO 5,1, 2YpKvZZlT4g",187.77746875,1.0,train,0.0,Robert Schumann,Romantic
6289,117751,Schumann,Robert,"6 Studien in kanonischer Form, Op.56",German,1810,1856,"6 Studien in kanonischer Form, Op. 56: No. 1 Nicht zu schnell",PC27lEwC2HQ,0.875,0.92249894,"Schumann, Robert, 6 Studien in kanonischer Form, Op.56, PC27lEwC2HQ",125.49746875,1.0,train,0.0,Robert Schumann,Romantic
6290,117752,Schumann,Robert,"Symphonic Etudes, H/K WoO 6",German,1810,1856,"Robert Schumann - Symphonic Etudes, HK WoO 6 Appendix to Op. 13",QxDEUKvC7UQ,0.7142857142857143,0.83506334,"Schumann, Robert, Symphonic Etudes, H_K WoO 6, QxDEUKvC7UQ",758.77346875,1.0,train,1.0,Robert Schumann,Romantic
6291,117753,Schumann,Robert,"Symphonic Etudes, Op.13",German,1810,1856,"Robert Schumann - Symphonic Etudes, Op. 13",G1FFWgzk4vI,1.0,0.8079757,"Schumann, Robert, Symphonic Etudes, Op.13, G1FFWgzk4vI",2056.39346875,1.0,validation,1.0,Robert Schumann,Romantic
6298,117760,Schumann,Robert,Theme in E-flat major,German,1810,1856,"Robert Schumann: Theme and Variations in E-Flat, WoO 24 (Geistervariationen)",6vm4XiiNSdU,0.8333333333333334,0.90499437,"Schumann, Robert, Theme in E-flat major, 6vm4XiiNSdU",697.60946875,1.0,test,1.0,Robert Schumann,Romantic
6299,117761,Schumann,Robert,"Toccata, Op.7",German,1810,1856,"Schumann: Toccata in C, Op.7 (Pogorelich)",EUHobIa3TL0,1.0,0.70495266,"Schumann, Robert, Toccata, Op.7, EUHobIa3TL0",405.61346875,1.0,train,1.0,Robert Schumann,Romantic
6306,117768,Schumann,Robert,"Waldszenen, Op.82",German,1810,1856,Schumann: Waldszenen Op.82 [Jan Vermeulen] (Fortepiano),5yca9MrFMeo,1.0,0.80719507,"Schumann, Robert, Waldszenen, Op.82, 5yca9MrFMeo",1268.35346875,1.0,train,1.0,Robert Schumann,Romantic
6310,119678,Sibelius,Jean,"10 Bagatelles, Op.34",Finnish,1865,1957,Jean Sibelius - TEN BAGATELLES FOR PIANO - OP. 34,cr0pp4GMVVU,0.8,0.94733495,"Sibelius, Jean, 10 Bagatelles, Op.34, cr0pp4GMVVU",1011.13346875,1.0,validation,1.0,Jean Sibelius,Romantic
6475,125597,Strauss,Richard,"5 Klavierstücke, Op.3",German,1864,1949,"STRAUSS (Richard) 5 Piano Pieces op. 3 Tibor Szasz (1990, remastered 2012)",YrSOxAxmyAE,0.8,0.81988186,"Strauss, Richard, 5 Klavierstücke, Op.3, YrSOxAxmyAE",2294.06546875,1.0,train,0.0,Richard Strauss,Romantic
6477,125599,Strauss,Richard,"Krämerspiegel, Op.66",German,1864,1949,"Dietrich Fischer-Dieskau; ""Krämerspiegel""; Op. 66 (complete); Richard Strauss",K9b2P1jvDV4,1.0,0.5605526,"Strauss, Richard, Krämerspiegel, Op.66, K9b2P1jvDV4",1919.34146875,1.0,train,1.0,Richard Strauss,Romantic
6512,125634,Strauss,Richard,"Piano Sonata, Op.5",German,1864,1949,"Richard Strauss - Sonata for Piano in B Minor, Op. 5 (1881-82) [Score-Video]",p6UCRauAXBY,1.0,0.8317488,"Strauss, Richard, Piano Sonata, Op.5, p6UCRauAXBY",1548.90146875,1.0,train,1.0,Richard Strauss,Romantic
6520,125642,Strauss,Richard,"Das Schloss am Meere, TrV 191",German,1864,1949,"Das Schloss am Meere, TrV 191",jmRmeM3o9jI,0.8571428571428571,0.64170206,"Strauss, Richard, Das Schloss am Meere, TrV 191, jmRmeM3o9jI",259.16546875,1.0,validation,0.0,Richard Strauss,Romantic
6527,125649,Strauss,Richard,"Stimmungsbilder, Op.9",German,1864,1949,"Strauss (Richard) Stimmungsbilder op. 9 Tibor Szasz (1990, remastered 2012)",65UeHLmzCzI,1.0,0.85240436,"Strauss, Richard, Stimmungsbilder, Op.9, 65UeHLmzCzI",1238.40146875,1.0,test,1.0,Richard Strauss,Romantic
6693,128482,Telemann,Georg Philipp,"Bassoon Sonata, TWV 41:EsA1",German,1681,1767,Georg Philipp Telemann - Bassoon Sonata TWV 41:EsA1 - I. Cantabile,-B9pJFhRznQ,1.0,0.90847355,"Telemann, Georg Philipp, Bassoon Sonata, TWV 41:EsA1, -B9pJFhRznQ",81.97346875,1.0,validation,1.0,Georg Philipp Telemann,Baroque
7024,128813,Telemann,Georg Philipp,"Methodical Sonata, TWV 41:a2",German,1681,1767,"Methodical Sonata, TWV 41 A2: Ondeggiando",2F70r1ThbZ4,0.8333333333333334,0.6212317,"Telemann, Georg Philipp, Methodical Sonata, TWV 41:a2, 2F70r1ThbZ4",67.10546875,1.0,test,0.0,Georg Philipp Telemann,Baroque
7533,129322,Telemann,Georg Philipp,"Wie lieblich sind deine Wohnungen, TWV 1:1628",German,1681,1767,MRHS Wie Lieblich Sind Deine Wohnungen - Telemann - soprano,nc-86E4AC4g,0.6666666666666666,0.693673,"Telemann, Georg Philipp, Wie lieblich sind deine Wohnungen, TWV 1:1628, nc-86E4AC4g",139.71746875,1.0,train,1.0,Georg Philipp Telemann,Baroque
7574,134289,Verdi,Giuseppe,Romanza,Italian,1813,1901,Giuseppe Verdi - romanza per pianoforte,7pBqp0yiU1Q,1.0,0.78542596,"Verdi, Giuseppe, Romanza, 7pBqp0yiU1Q",134.74946875,1.0,validation,1.0,Giuseppe Verdi,Romantic
8184,137076,Wagner,Richard,"Albumblatt für Frau Betty Schott, WWV 108",German,1813,1848,Richard Wagner Albumblatt für Frau Betty Schott WWV 108,_A3BxhOpjU0,1.0,0.85767424,"Wagner, Richard, Albumblatt für Frau Betty Schott, WWV 108, _A3BxhOpjU0",291.20546875,1.0,train,1.0,Richard Wagner,Romantic
8187,137079,Wagner,Richard,"Ankunft bei den schwarzen Schwänen, WWV 95",German,1813,1848,"Richard Wagner, Ankunft bei den schwarzen Schwänen, WWV 95 (1861), Alexander Lonquich",83pIdDPBQg4,1.0,0.881286,"Wagner, Richard, Ankunft bei den schwarzen Schwänen, WWV 95, 83pIdDPBQg4",322.02146875,1.0,train,1.0,Richard Wagner,Romantic
